fecha,cod_ine,ccaa,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
2020-04-27,17,La Rioja,4,4,0,0,0
2020-04-27,10,C. Valenciana,51,20,30,0,1
2020-04-28,01,Andalucía,130,18,112,0,0
2020-04-28,02,Aragón,127,29,0,1,97
2020-04-28,03,Asturias,10,10,0,0,0
2020-04-28,06,Cantabria,5,5,0,0,0
2020-04-28,18,Ceuta,2,1,1,0,0
2020-04-28,07,Castilla y León,323,64,259,0,0
2020-04-28,08,Castilla La Mancha,92,17,1,0,74
2020-04-28,05,Canarias,4,1,0,0,3
2020-04-28,09,Cataluña,159,152,0,0,7
2020-04-28,11,Extremadura,26,5,21,0,0
2020-04-28,12,Galicia,80,20,51,0,9
2020-04-28,04,Baleares,5,4,0,0,1
2020-04-28,14,Murcia,16,0,16,0,0
2020-04-28,13,Madrid,234,234,0,0,0
2020-04-28,19,Melilla,0,0,0,0,0
2020-04-28,15,Navarra,32,13,19,0,0
2020-04-28,16,País Vasco,49,38,0,0,11
2020-04-28,17,La Rioja,10,10,0,0,0
2020-04-28,10,C. Valenciana,120,37,82,0,1
2020-04-29,01,Andalucía,162,32,130,0,0
2020-04-29,02,Aragón,39,23,0,0,16
2020-04-29,03,Asturias,3,3,0,0,0
2020-04-29,06,Cantabria,5,5,0,0,0
2020-04-29,18,Ceuta,4,4,0,0,0
2020-04-29,07,Castilla y León,244,47,197,0,0
2020-04-29,08,Castilla La Mancha,69,8,2,2,57
2020-04-29,05,Canarias,4,3,0,0,1
2020-04-29,09,Cataluña,151,139,0,0,12
2020-04-29,11,Extremadura,59,15,44,0,0
2020-04-29,12,Galicia,113,43,69,0,1
2020-04-29,04,Baleares,3,2,1,0,0
2020-04-29,14,Murcia,10,2,8,0,0
2020-04-29,13,Madrid,214,214,0,0,0
2020-04-29,19,Melilla,1,1,0,0,0
2020-04-29,15,Navarra,50,18,32,0,0
2020-04-29,16,País Vasco,39,31,0,0,8
2020-04-29,17,La Rioja,5,5,0,0,0
2020-04-29,10,C. Valenciana,138,34,103,0,1
2020-04-30,01,Andalucía,119,21,97,1,0
2020-04-30,02,Aragón,39,26,0,0,13
2020-04-30,03,Asturias,10,10,0,0,0
2020-04-30,06,Cantabria,12,12,0,0,0
2020-04-30,18,Ceuta,0,0,0,0,0
2020-04-30,07,Castilla y León,236,68,168,0,0
2020-04-30,08,Castilla La Mancha,73,7,0,0,66
2020-04-30,05,Canarias,4,4,0,0,0
2020-04-30,09,Cataluña,190,177,0,1,12
2020-04-30,11,Extremadura,86,13,73,0,0
2020-04-30,12,Galicia,96,24,58,0,14
2020-04-30,04,Baleares,5,5,0,0,0
2020-04-30,14,Murcia,25,1,24,0,0
2020-04-30,13,Madrid,177,177,0,0,0
2020-04-30,19,Melilla,1,1,0,0,0
2020-04-30,15,Navarra,57,16,41,0,0
2020-04-30,16,País Vasco,33,26,0,0,7
2020-04-30,17,La Rioja,2,2,0,0,0
2020-04-30,10,C. Valenciana,114,19,94,0,1
2020-05-01,01,Andalucía,100,16,84,0,0
2020-05-01,02,Aragón,15,15,0,0,0
2020-05-01,03,Asturias,2,2,0,0,0
2020-05-01,06,Cantabria,16,16,0,0,0
2020-05-01,18,Ceuta,1,1,0,0,0
2020-05-01,07,Castilla y León,336,53,281,2,0
2020-05-01,08,Castilla La Mancha,20,8,3,0,9
2020-05-01,05,Canarias,9,9,0,0,0
2020-05-01,09,Cataluña,165,155,0,1,9
2020-05-01,11,Extremadura,97,23,74,0,0
2020-05-01,12,Galicia,108,19,80,0,9
2020-05-01,04,Baleares,10,8,2,0,0
2020-05-01,14,Murcia,8,1,7,0,0
2020-05-01,13,Madrid,196,196,0,0,0
2020-05-01,19,Melilla,0,0,0,0,0
2020-05-01,15,Navarra,72,21,51,0,0
2020-05-01,16,País Vasco,41,32,0,0,9
2020-05-01,17,La Rioja,1,1,0,0,0
2020-05-01,10,C. Valenciana,95,24,70,1,0
2020-05-02,01,Andalucía,95,15,80,0,0
2020-05-02,02,Aragón,21,16,0,1,4
2020-05-02,03,Asturias,3,3,0,0,0
2020-05-02,06,Cantabria,0,0,0,0,0
2020-05-02,18,Ceuta,2,2,0,0,0
2020-05-02,07,Castilla y León,344,58,286,0,0
2020-05-02,08,Castilla La Mancha,16,6,4,0,6
2020-05-02,05,Canarias,5,5,0,0,0
2020-05-02,09,Cataluña,154,149,0,0,5
2020-05-02,11,Extremadura,58,13,45,0,0
2020-05-02,12,Galicia,84,23,46,0,15
2020-05-02,04,Baleares,3,1,2,0,0
2020-05-02,14,Murcia,17,1,16,0,0
2020-05-02,13,Madrid,167,167,0,0,0
2020-05-02,19,Melilla,0,0,0,0,0
2020-05-02,15,Navarra,70,16,54,0,0
2020-05-02,16,País Vasco,50,41,0,0,9
2020-05-02,17,La Rioja,2,1,1,0,0
2020-05-02,10,C. Valenciana,110,31,76,0,3
2020-05-03,01,Andalucía,27,8,19,0,0
2020-05-03,02,Aragón,18,16,0,2,0
2020-05-03,03,Asturias,3,3,0,0,0
2020-05-03,06,Cantabria,3,3,0,0,0
2020-05-03,18,Ceuta,0,0,0,0,0
2020-05-03,07,Castilla y León,113,58,55,0,0
2020-05-03,08,Castilla La Mancha,48,6,2,0,40
2020-05-03,05,Canarias,0,0,0,0,0
2020-05-03,09,Cataluña,140,131,0,0,9
2020-05-03,11,Extremadura,11,5,6,0,0
2020-05-03,12,Galicia,45,9,36,0,0
2020-05-03,04,Baleares,4,3,1,0,0
2020-05-03,14,Murcia,4,1,3,0,0
2020-05-03,13,Madrid,73,73,0,0,0
2020-05-03,19,Melilla,0,0,0,0,0
2020-05-03,15,Navarra,23,10,13,0,0
2020-05-03,16,País Vasco,35,28,0,0,7
2020-05-03,17,La Rioja,2,2,0,0,0
2020-05-03,10,C. Valenciana,46,15,29,0,2
2020-05-04,01,Andalucía,49,18,31,0,0
2020-05-04,02,Aragón,36,34,0,0,2
2020-05-04,03,Asturias,4,4,0,0,0
2020-05-04,06,Cantabria,1,1,0,0,0
2020-05-04,18,Ceuta,0,0,0,0,0
2020-05-04,07,Castilla y León,92,28,64,0,0
2020-05-04,08,Castilla La Mancha,19,14,1,2,2
2020-05-04,05,Canarias,3,3,0,0,0
2020-05-04,09,Cataluña,126,116,0,1,9
2020-05-04,11,Extremadura,20,12,8,0,0
2020-05-04,12,Galicia,76,14,49,0,13
2020-05-04,04,Baleares,2,2,0,0,0
2020-05-04,14,Murcia,3,2,1,0,0
2020-05-04,13,Madrid,105,105,0,0,0
2020-05-04,19,Melilla,0,0,0,0,0
2020-05-04,15,Navarra,20,13,7,0,0
2020-05-04,16,País Vasco,18,13,0,0,5
2020-05-04,17,La Rioja,2,2,0,0,0
2020-05-04,10,C. Valenciana,28,6,21,0,1
2020-05-05,01,Andalucía,73,12,61,0,0
2020-05-05,02,Aragón,44,6,0,0,38
2020-05-05,03,Asturias,4,4,0,0,0
2020-05-05,06,Cantabria,6,6,0,0,0
2020-05-05,18,Ceuta,0,0,0,0,0
2020-05-05,07,Castilla y León,44,14,30,0,0
2020-05-05,08,Castilla La Mancha,11,11,0,0,0
2020-05-05,05,Canarias,2,2,0,0,0
2020-05-05,09,Cataluña,70,58,0,5,7
2020-05-05,11,Extremadura,41,1,40,0,0
2020-05-05,12,Galicia,133,7,107,0,19
2020-05-05,04,Baleares,4,4,0,0,0
2020-05-05,14,Murcia,2,1,1,0,0
2020-05-05,13,Madrid,61,60,0,0,1
2020-05-05,19,Melilla,0,0,0,0,0
2020-05-05,15,Navarra,5,5,0,0,0
2020-05-05,16,País Vasco,21,19,0,0,2
2020-05-05,17,La Rioja,0,0,0,0,0
2020-05-05,10,C. Valenciana,20,12,8,0,0
2020-05-06,01,Andalucía,25,2,23,0,0
2020-05-06,02,Aragón,43,6,0,1,36
2020-05-06,03,Asturias,4,4,0,0,0
2020-05-06,06,Cantabria,1,1,0,0,0
2020-05-06,18,Ceuta,1,1,0,0,0
2020-05-06,07,Castilla y León,28,13,15,0,0
2020-05-06,08,Castilla La Mancha,11,11,0,0,0
2020-05-06,05,Canarias,0,0,0,0,0
2020-05-06,09,Cataluña,52,42,0,1,9
2020-05-06,11,Extremadura,36,5,31,0,0
2020-05-06,12,Galicia,60,15,39,1,5
2020-05-06,04,Baleares,4,4,0,0,0
2020-05-06,14,Murcia,2,2,0,0,0
2020-05-06,13,Madrid,53,53,0,0,0
2020-05-06,19,Melilla,0,0,0,0,0
2020-05-06,15,Navarra,9,7,2,0,0
2020-05-06,16,País Vasco,24,13,0,0,11
2020-05-06,17,La Rioja,0,0,0,0,0
2020-05-06,10,C. Valenciana,15,12,2,0,1
2020-05-07,01,Andalucía,25,3,21,1,0
2020-05-07,02,Aragón,36,19,0,0,17
2020-05-07,03,Asturias,3,3,0,0,0
2020-05-07,06,Cantabria,0,0,0,0,0
2020-05-07,18,Ceuta,1,1,0,0,0
2020-05-07,07,Castilla y León,30,21,9,0,0
2020-05-07,08,Castilla La Mancha,14,13,0,1,0
2020-05-07,05,Canarias,1,1,0,0,0
2020-05-07,09,Cataluña,65,62,0,0,3
2020-05-07,11,Extremadura,50,2,48,0,0
2020-05-07,12,Galicia,49,9,30,0,10
2020-05-07,04,Baleares,2,2,0,0,0
2020-05-07,14,Murcia,2,2,0,0,0
2020-05-07,13,Madrid,66,65,1,0,0
2020-05-07,19,Melilla,0,0,0,0,0
2020-05-07,15,Navarra,2,2,0,0,0
2020-05-07,16,País Vasco,23,12,0,0,11
2020-05-07,17,La Rioja,1,1,0,0,0
2020-05-07,10,C. Valenciana,13,4,9,0,0
2020-05-08,01,Andalucía,16,7,9,0,0
2020-05-08,02,Aragón,14,12,0,0,2
2020-05-08,03,Asturias,3,3,0,0,0
2020-05-08,06,Cantabria,2,2,0,0,0
2020-05-08,18,Ceuta,0,0,0,0,0
2020-05-08,07,Castilla y León,30,17,13,0,0
2020-05-08,08,Castilla La Mancha,7,7,0,0,0
2020-05-08,05,Canarias,1,1,0,0,0
2020-05-08,09,Cataluña,70,64,0,2,4
2020-05-08,11,Extremadura,33,3,29,1,0
2020-05-08,12,Galicia,43,7,28,0,8
2020-05-08,04,Baleares,4,4,0,0,0
2020-05-08,14,Murcia,1,1,0,0,0
2020-05-08,13,Madrid,69,69,0,0,0
2020-05-08,19,Melilla,0,0,0,0,0
2020-05-08,15,Navarra,7,7,0,0,0
2020-05-08,16,País Vasco,27,19,0,0,8
2020-05-08,17,La Rioja,1,1,0,0,0
2020-05-08,10,C. Valenciana,12,5,7,0,0
2020-05-09,01,Andalucía,10,2,8,0,0
2020-05-09,02,Aragón,4,4,0,0,0
2020-05-09,03,Asturias,3,3,0,0,0
2020-05-09,06,Cantabria,3,3,0,0,0
2020-05-09,18,Ceuta,0,0,0,0,0
2020-05-09,07,Castilla y León,14,9,4,1,0
2020-05-09,08,Castilla La Mancha,7,7,0,0,0
2020-05-09,05,Canarias,2,2,0,0,0
2020-05-09,09,Cataluña,57,51,0,1,5
2020-05-09,11,Extremadura,52,2,50,0,0
2020-05-09,12,Galicia,19,8,9,0,2
2020-05-09,04,Baleares,0,0,0,0,0
2020-05-09,14,Murcia,1,1,0,0,0
2020-05-09,13,Madrid,62,62,0,0,0
2020-05-09,19,Melilla,0,0,0,0,0
2020-05-09,15,Navarra,4,3,1,0,0
2020-05-09,16,País Vasco,20,13,0,0,7
2020-05-09,17,La Rioja,0,0,0,0,0
2020-05-09,10,C. Valenciana,8,7,1,0,0
2020-05-10,01,Andalucía,5,5,0,0,0
2020-05-10,02,Aragón,8,7,0,0,1
2020-05-10,03,Asturias,1,1,0,0,0
2020-05-10,06,Cantabria,2,1,1,0,0
2020-05-10,18,Ceuta,0,0,0,0,0
2020-05-10,07,Castilla y León,12,10,2,0,0
2020-05-10,08,Castilla La Mancha,12,11,1,0,0
2020-05-10,05,Canarias,1,1,0,0,0
2020-05-10,09,Cataluña,85,81,0,1,3
2020-05-10,11,Extremadura,5,3,2,0,0
2020-05-10,12,Galicia,10,7,3,0,0
2020-05-10,04,Baleares,7,6,1,0,0
2020-05-10,14,Murcia,1,1,0,0,0
2020-05-10,13,Madrid,74,74,0,0,0
2020-05-10,19,Melilla,0,0,0,0,0
2020-05-10,15,Navarra,5,4,1,0,0
2020-05-10,16,País Vasco,10,6,0,0,4
2020-05-10,17,La Rioja,1,1,0,0,0
2020-05-10,10,C. Valenciana,8,8,0,0,0
2020-05-11,01,Andalucía,21,17,4,0,0
2020-05-11,02,Aragón,6,5,0,1,0
2020-05-11,03,Asturias,4,4,0,0,0
2020-05-11,06,Cantabria,10,9,1,0,0
2020-05-11,18,Ceuta,1,1,0,0,0
2020-05-11,07,Castilla y León,29,28,1,0,0
2020-05-11,08,Castilla La Mancha,31,27,0,4,0
2020-05-11,05,Canarias,3,3,0,0,0
2020-05-11,09,Cataluña,129,99,0,30,0
2020-05-11,11,Extremadura,9,5,4,0,0
2020-05-11,12,Galicia,13,11,0,0,2
2020-05-11,04,Baleares,8,8,0,0,0
2020-05-11,14,Murcia,2,2,0,0,0
2020-05-11,13,Madrid,185,184,0,1,0
2020-05-11,19,Melilla,0,0,0,0,0
2020-05-11,15,Navarra,12,12,0,0,0
2020-05-11,16,País Vasco,23,22,0,0,1
2020-05-11,17,La Rioja,4,4,0,0,0
2020-05-11,10,C. Valenciana,20,20,0,0,0
2020-05-12,01,Andalucía,22,20,2,0,0
2020-05-12,02,Aragón,17,17,0,0,0
2020-05-12,03,Asturias,0,0,0,0,0
2020-05-12,06,Cantabria,8,7,1,0,0
2020-05-12,18,Ceuta,2,2,0,0,0
2020-05-12,07,Castilla y León,34,30,2,2,0
2020-05-12,08,Castilla La Mancha,31,28,0,3,0
2020-05-12,05,Canarias,4,4,0,0,0
2020-05-12,09,Cataluña,136,107,0,28,1
2020-05-12,11,Extremadura,39,7,30,2,0
2020-05-12,12,Galicia,18,17,0,1,0
2020-05-12,04,Baleares,7,7,0,0,0
2020-05-12,14,Murcia,3,3,0,0,0
2020-05-12,13,Madrid,133,133,0,0,0
2020-05-12,19,Melilla,0,0,0,0,0
2020-05-12,15,Navarra,2,2,0,0,0
2020-05-12,16,País Vasco,22,18,0,0,4
2020-05-12,17,La Rioja,3,3,0,0,0
2020-05-12,10,C. Valenciana,19,19,0,0,0
2020-05-13,01,Andalucía,15,13,2,0,0
2020-05-13,02,Aragón,21,21,0,0,0
2020-05-13,03,Asturias,2,2,0,0,0
2020-05-13,06,Cantabria,2,2,0,0,0
2020-05-13,18,Ceuta,0,0,0,0,0
2020-05-13,07,Castilla y León,57,55,1,1,0
2020-05-13,08,Castilla La Mancha,36,34,0,2,0
2020-05-13,05,Canarias,5,5,0,0,0
2020-05-13,09,Cataluña,162,127,0,35,0
2020-05-13,11,Extremadura,38,6,31,1,0
2020-05-13,12,Galicia,8,8,0,0,0
2020-05-13,04,Baleares,10,10,0,0,0
2020-05-13,14,Murcia,5,5,0,0,0
2020-05-13,13,Madrid,140,139,0,0,1
2020-05-13,19,Melilla,0,0,0,0,0
2020-05-13,15,Navarra,9,9,0,0,0
2020-05-13,16,País Vasco,26,23,0,0,3
2020-05-13,17,La Rioja,5,5,0,0,0
2020-05-13,10,C. Valenciana,12,12,0,0,0
2020-05-14,01,Andalucía,16,12,4,0,0
2020-05-14,02,Aragón,23,23,0,0,0
2020-05-14,03,Asturias,2,2,0,0,0
2020-05-14,06,Cantabria,2,2,0,0,0
2020-05-14,18,Ceuta,0,0,0,0,0
2020-05-14,07,Castilla y León,39,38,0,1,0
2020-05-14,08,Castilla La Mancha,28,26,0,2,0
2020-05-14,05,Canarias,2,2,0,0,0
2020-05-14,09,Cataluña,154,106,0,48,0
2020-05-14,11,Extremadura,23,1,22,0,0
2020-05-14,12,Galicia,7,6,1,0,0
2020-05-14,04,Baleares,7,7,0,0,0
2020-05-14,14,Murcia,2,2,0,0,0
2020-05-14,13,Madrid,156,156,0,0,0
2020-05-14,19,Melilla,0,0,0,0,0
2020-05-14,15,Navarra,19,19,0,0,0
2020-05-14,16,País Vasco,16,12,0,0,4
2020-05-14,17,La Rioja,5,5,0,0,0
2020-05-14,10,C. Valenciana,19,19,0,0,0
2020-05-15,01,Andalucía,18,15,3,0,0
2020-05-15,02,Aragón,16,16,0,0,0
2020-05-15,03,Asturias,4,4,0,0,0
2020-05-15,06,Cantabria,2,2,0,0,0
2020-05-15,18,Ceuta,0,0,0,0,0
2020-05-15,07,Castilla y León,35,33,0,2,0
2020-05-15,08,Castilla La Mancha,34,32,0,2,0
2020-05-15,05,Canarias,3,3,0,0,0
2020-05-15,09,Cataluña,210,169,0,41,0
2020-05-15,11,Extremadura,24,2,22,0,0
2020-05-15,12,Galicia,8,7,0,1,0
2020-05-15,04,Baleares,16,15,1,0,0
2020-05-15,14,Murcia,0,0,0,0,0
2020-05-15,13,Madrid,129,129,0,0,0
2020-05-15,19,Melilla,0,0,0,0,0
2020-05-15,15,Navarra,11,11,0,0,0
2020-05-15,16,País Vasco,15,12,0,0,3
2020-05-15,17,La Rioja,3,3,0,0,0
2020-05-15,10,C. Valenciana,13,13,0,0,0
2020-05-16,01,Andalucía,10,4,5,1,0
2020-05-16,02,Aragón,8,7,0,0,1
2020-05-16,03,Asturias,1,1,0,0,0
2020-05-16,06,Cantabria,4,4,0,0,0
2020-05-16,18,Ceuta,1,1,0,0,0
2020-05-16,07,Castilla y León,30,28,1,1,0
2020-05-16,08,Castilla La Mancha,28,26,0,2,0
2020-05-16,05,Canarias,6,6,0,0,0
2020-05-16,09,Cataluña,126,124,0,2,0
2020-05-16,11,Extremadura,21,1,20,0,0
2020-05-16,12,Galicia,3,3,0,0,0
2020-05-16,04,Baleares,0,0,0,0,0
2020-05-16,14,Murcia,1,1,0,0,0
2020-05-16,13,Madrid,53,53,0,0,0
2020-05-16,19,Melilla,0,0,0,0,0
2020-05-16,15,Navarra,4,4,0,0,0
2020-05-16,16,País Vasco,16,7,0,0,9
2020-05-16,17,La Rioja,2,2,0,0,0
2020-05-16,10,C. Valenciana,8,8,0,0,0
2020-05-17,01,Andalucía,6,5,1,0,0
2020-05-17,02,Aragón,8,8,0,0,0
2020-05-17,03,Asturias,4,4,0,0,0
2020-05-17,06,Cantabria,0,0,0,0,0
2020-05-17,18,Ceuta,0,0,0,0,0
2020-05-17,07,Castilla y León,6,6,0,0,0
2020-05-17,08,Castilla La Mancha,12,9,0,3,0
2020-05-17,05,Canarias,1,1,0,0,0
2020-05-17,09,Cataluña,89,89,0,0,0
2020-05-17,11,Extremadura,5,2,3,0,0
2020-05-17,12,Galicia,2,2,0,0,0
2020-05-17,04,Baleares,5,5,0,0,0
2020-05-17,14,Murcia,1,1,0,0,0
2020-05-17,13,Madrid,83,83,0,0,0
2020-05-17,19,Melilla,0,0,0,0,0
2020-05-17,15,Navarra,21,21,0,0,0
2020-05-17,16,País Vasco,6,6,0,0,0
2020-05-17,17,La Rioja,0,0,0,0,0
2020-05-17,10,C. Valenciana,7,7,0,0,0
2020-05-18,01,Andalucía,11,11,0,0,0
2020-05-18,02,Aragón,20,17,0,0,3
2020-05-18,03,Asturias,0,0,0,0,0
2020-05-18,06,Cantabria,3,3,0,0,0
2020-05-18,18,Ceuta,2,2,0,0,0
2020-05-18,07,Castilla y León,33,33,0,0,0
2020-05-18,08,Castilla La Mancha,30,26,0,4,0
2020-05-18,05,Canarias,4,4,0,0,0
2020-05-18,09,Cataluña,196,159,0,36,1
2020-05-18,11,Extremadura,4,3,1,0,0
2020-05-18,12,Galicia,7,7,0,0,0
2020-05-18,04,Baleares,5,5,0,0,0
2020-05-18,14,Murcia,2,2,0,0,0
2020-05-18,13,Madrid,130,130,0,0,0
2020-05-18,19,Melilla,1,1,0,0,0
2020-05-18,15,Navarra,6,6,0,0,0
2020-05-18,16,País Vasco,16,13,0,0,3
2020-05-18,17,La Rioja,5,5,0,0,0
2020-05-18,10,C. Valenciana,10,10,0,0,0
2020-05-19,01,Andalucía,11,11,0,0,0
2020-05-19,02,Aragón,23,23,0,0,0
2020-05-19,03,Asturias,0,0,0,0,0
2020-05-19,06,Cantabria,2,2,0,0,0
2020-05-19,18,Ceuta,3,3,0,0,0
2020-05-19,07,Castilla y León,35,34,1,0,0
2020-05-19,08,Castilla La Mancha,35,30,0,5,0
2020-05-19,05,Canarias,7,7,0,0,0
2020-05-19,09,Cataluña,212,159,0,53,0
2020-05-19,11,Extremadura,11,2,9,0,0
2020-05-19,12,Galicia,7,7,0,0,0
2020-05-19,04,Baleares,12,12,0,0,0
2020-05-19,14,Murcia,2,2,0,0,0
2020-05-19,13,Madrid,137,137,0,0,0
2020-05-19,19,Melilla,0,0,0,0,0
2020-05-19,15,Navarra,9,9,0,0,0
2020-05-19,16,País Vasco,11,11,0,0,0
2020-05-19,17,La Rioja,5,5,0,0,0
2020-05-19,10,C. Valenciana,12,12,0,0,0
2020-05-20,01,Andalucía,13,13,0,0,0
2020-05-20,02,Aragón,15,13,0,1,1
2020-05-20,03,Asturias,1,1,0,0,0
2020-05-20,06,Cantabria,0,0,0,0,0
2020-05-20,18,Ceuta,1,1,0,0,0
2020-05-20,07,Castilla y León,27,26,0,1,0
2020-05-20,08,Castilla La Mancha,26,26,0,0,0
2020-05-20,05,Canarias,4,4,0,0,0
2020-05-20,09,Cataluña,181,127,0,53,1
2020-05-20,11,Extremadura,14,3,11,0,0
2020-05-20,12,Galicia,6,6,0,0,0
2020-05-20,04,Baleares,6,6,0,0,0
2020-05-20,14,Murcia,0,0,0,0,0
2020-05-20,13,Madrid,103,103,0,0,0
2020-05-20,19,Melilla,0,0,0,0,0
2020-05-20,15,Navarra,4,4,0,0,0
2020-05-20,16,País Vasco,10,8,0,0,2
2020-05-20,17,La Rioja,4,4,0,0,0
2020-05-20,10,C. Valenciana,14,14,0,0,0
2020-05-21,01,Andalucía,9,9,0,0,0
2020-05-21,02,Aragón,11,11,0,0,0
2020-05-21,03,Asturias,1,1,0,0,0
2020-05-21,06,Cantabria,3,3,0,0,0
2020-05-21,18,Ceuta,1,1,0,0,0
2020-05-21,07,Castilla y León,39,38,0,1,0
2020-05-21,08,Castilla La Mancha,20,18,0,2,0
2020-05-21,05,Canarias,5,5,0,0,0
2020-05-21,09,Cataluña,218,149,0,69,0
2020-05-21,11,Extremadura,9,2,7,0,0
2020-05-21,12,Galicia,11,11,0,0,0
2020-05-21,04,Baleares,5,5,0,0,0
2020-05-21,14,Murcia,1,1,0,0,0
2020-05-21,13,Madrid,119,119,0,0,0
2020-05-21,19,Melilla,0,0,0,0,0
2020-05-21,15,Navarra,3,3,0,0,0
2020-05-21,16,País Vasco,10,8,0,0,2
2020-05-21,17,La Rioja,4,3,0,0,1
2020-05-21,10,C. Valenciana,8,8,0,0,0
2020-05-22,01,Andalucía,6,5,1,0,0
2020-05-22,02,Aragón,14,13,0,0,1
2020-05-22,03,Asturias,1,1,0,0,0
2020-05-22,06,Cantabria,1,1,0,0,0
2020-05-22,18,Ceuta,0,0,0,0,0
2020-05-22,07,Castilla y León,41,40,1,0,0
2020-05-22,08,Castilla La Mancha,44,40,0,4,0
2020-05-22,05,Canarias,3,3,0,0,0
2020-05-22,09,Cataluña,278,202,0,75,1
2020-05-22,11,Extremadura,11,3,7,1,0
2020-05-22,12,Galicia,3,3,0,0,0
2020-05-22,04,Baleares,3,3,0,0,0
2020-05-22,14,Murcia,1,1,0,0,0
2020-05-22,13,Madrid,87,87,0,0,0
2020-05-22,19,Melilla,0,0,0,0,0
2020-05-22,15,Navarra,6,6,0,0,0
2020-05-22,16,País Vasco,9,6,0,0,3
2020-05-22,17,La Rioja,3,3,0,0,0
2020-05-22,10,C. Valenciana,16,16,0,0,0
2020-05-23,01,Andalucía,7,7,0,0,0
2020-05-23,02,Aragón,11,11,0,0,0
2020-05-23,03,Asturias,1,1,0,0,0
2020-05-23,06,Cantabria,2,2,0,0,0
2020-05-23,18,Ceuta,5,5,0,0,0
2020-05-23,07,Castilla y León,17,17,0,0,0
2020-05-23,08,Castilla La Mancha,32,27,0,5,0
2020-05-23,05,Canarias,1,1,0,0,0
2020-05-23,09,Cataluña,121,117,0,4,0
2020-05-23,11,Extremadura,7,0,7,0,0
2020-05-23,12,Galicia,8,8,0,0,0
2020-05-23,04,Baleares,2,2,0,0,0
2020-05-23,14,Murcia,2,2,0,0,0
2020-05-23,13,Madrid,56,56,0,0,0
2020-05-23,19,Melilla,0,0,0,0,0
2020-05-23,15,Navarra,12,12,0,0,0
2020-05-23,16,País Vasco,7,6,0,0,1
2020-05-23,17,La Rioja,2,2,0,0,0
2020-05-23,10,C. Valenciana,8,8,0,0,0
2020-05-24,01,Andalucía,3,3,0,0,0
2020-05-24,02,Aragón,6,5,0,0,1
2020-05-24,03,Asturias,2,2,0,0,0
2020-05-24,06,Cantabria,2,2,0,0,0
2020-05-24,18,Ceuta,2,2,0,0,0
2020-05-24,07,Castilla y León,13,13,0,0,0
2020-05-24,08,Castilla La Mancha,16,13,0,3,0
2020-05-24,05,Canarias,2,2,0,0,0
2020-05-24,09,Cataluña,133,132,0,0,1
2020-05-24,11,Extremadura,5,1,4,0,0
2020-05-24,12,Galicia,6,6,0,0,0
2020-05-24,04,Baleares,1,1,0,0,0
2020-05-24,14,Murcia,0,0,0,0,0
2020-05-24,13,Madrid,48,48,0,0,0
2020-05-24,19,Melilla,0,0,0,0,0
2020-05-24,15,Navarra,2,2,0,0,0
2020-05-24,16,País Vasco,3,2,0,0,1
2020-05-24,17,La Rioja,0,0,0,0,0
2020-05-24,10,C. Valenciana,9,9,0,0,0
2020-05-25,01,Andalucía,8,8,0,0,0
2020-05-25,02,Aragón,12,12,0,0,0
2020-05-25,03,Asturias,1,1,0,0,0
2020-05-25,06,Cantabria,1,1,0,0,0
2020-05-25,18,Ceuta,5,5,0,0,0
2020-05-25,07,Castilla y León,35,34,0,1,0
2020-05-25,08,Castilla La Mancha,37,36,0,1,0
2020-05-25,05,Canarias,4,4,0,0,0
2020-05-25,09,Cataluña,225,162,0,63,0
2020-05-25,11,Extremadura,5,5,0,0,0
2020-05-25,12,Galicia,5,4,1,0,0
2020-05-25,04,Baleares,3,3,0,0,0
2020-05-25,14,Murcia,1,1,0,0,0
2020-05-25,13,Madrid,142,142,0,0,0
2020-05-25,19,Melilla,0,0,0,0,0
2020-05-25,15,Navarra,5,5,0,0,0
2020-05-25,16,País Vasco,6,6,0,0,0
2020-05-25,17,La Rioja,4,3,0,0,1
2020-05-25,10,C. Valenciana,5,5,0,0,0
2020-05-26,01,Andalucía,8,8,0,0,0
2020-05-26,02,Aragón,12,12,0,0,0
2020-05-26,03,Asturias,2,2,0,0,0
2020-05-26,06,Cantabria,4,4,0,0,0
2020-05-26,18,Ceuta,1,1,0,0,0
2020-05-26,07,Castilla y León,46,46,0,0,0
2020-05-26,08,Castilla La Mancha,40,35,0,5,0
2020-05-26,05,Canarias,3,3,0,0,0
2020-05-26,09,Cataluña,204,144,0,59,1
2020-05-26,11,Extremadura,13,2,11,0,0
2020-05-26,12,Galicia,2,2,0,0,0
2020-05-26,04,Baleares,4,4,0,0,0
2020-05-26,14,Murcia,0,0,0,0,0
2020-05-26,13,Madrid,160,160,0,0,0
2020-05-26,19,Melilla,0,0,0,0,0
2020-05-26,15,Navarra,4,4,0,0,0
2020-05-26,16,País Vasco,10,9,0,0,1
2020-05-26,17,La Rioja,0,0,0,0,0
2020-05-26,10,C. Valenciana,13,13,0,0,0
2020-05-27,01,Andalucía,11,11,0,0,0
2020-05-27,02,Aragón,14,14,0,0,0
2020-05-27,03,Asturias,0,0,0,0,0
2020-05-27,06,Cantabria,2,2,0,0,0
2020-05-27,18,Ceuta,2,2,0,0,0
2020-05-27,07,Castilla y León,26,26,0,0,0
